word,text_index,tag,freq,lemma,is_new_paragraph,sentence_number,completed_words
puedo,1,VMIP1S0,724,poder,0,22,[podía podía los y los sabia los quedaba sabia los entraba sabia miraba podía habría podía estaba los puedo los]
saber,1,VMN0000,1077,saber,0,22,[ver ver saberlo saberlo sentirlo verlos ver ser haber saber]
cuán,1,NCMS000,34,cuan,0,22,[cuan cuan que acuario que que que si cuanto que eso porque cuan]
angosto,1,AQ0MS0,16,angosto,0,22,[angosto juntos angosto oscuro angosto pequeño lejos profundo angustioso grande hermoso angosto angosto]
y,1,CC,140290,y,0,22,[era era era era era era era era era soy y]
mezquino,1,AQ0MS0,20,mezquino,0,22,[mezquino mezquino mezquino mezquino mezquino mezquino mezquino pequeño mezquino cuan a mezquino mezquino]
piso,1,NCMS000,384,piso,0,22,[lugar espacio lugar rincón era vidrio espacio vidrio espacio paisaje cristal cristal borde rincón rincón estanque pasillo fondo]
de,1,SPS00,262147,de,0,22,[de de de de fangoso de del de era de de frío de de de artificial en y del del el del]
piedra,1,NCFS000,359,piedra,0,22,[el cemento arena piedras arena la piedras el madera cristal piedra barro piedras piedras piedras cristal la]
y,1,CC,140290,y,0,22,[y gris de gris ya del gris gris oscuro gris negra y de para buscando que]
musgo,1,NCMS000,16,musgo,0,22,[alga cemento reposan agua yo se concreto musgo rocas nadaban estaban lodo miraban desde]
del,1,SPS00,49116,de,0,22,[verde de verde verde resbaladizo gris era verde resbaloso verde verde verde de del y que]
acuario,1,NCMS000,9,acuario,0,22,[acuario acuario acuario acuario estanque acuario acuario patio acuario acuario acuario acuario acuario]
Había,1,VMII1S0,10950,haber,0,23,[los luego cuando angustia los miraban había solo ahora pasaba a los pensé pero salí mire ali ahí esa yo un se mire]
nueve,1,VMIP3S0,239,nueve,0,23,[una un un algunos algo ciertos uno estado uno muchos una en muchos una unos un solo]
ejemplares,1,AQ0CP0,95,ejemplar,0,23,[axolotl de de de especies en centímetros especímenes de axolotls axolotl axolotl axolotl de ejemplares ejemplares]
y,1,CC,140290,y,0,23,[adultos de de de pero allí de jóvenes de que machos de de adultos de de todos en en grandes de de]
la,1,DA0FS0,184190,el,0,23,[uno todos un no todos también se uno todos un todos uno otros dos me un uno vi la seis]
mayoría,1,NCFS000,1058,mayoria,0,23,[ultima pecera pequeña jaula pecera hembra mas piedra hembra mayoría mayoría]
apoyaba,1,VMII3S0,30,apoyar,0,23,[era se eran eran pequeños eran eran de eran eran eran de eran apoyaba]
la,1,DA0FS0,184190,el,0,23,[su encima la la ansiosamente su su su sus sus sus su su]
cabeza,1,NCFS000,1969,cabeza,0,23,[cara cabeza cara cabeza cabeza cola cabeza cabeza cabeza cabeza cabeza cabeza]
contra,1,SPS00,2857,contra,0,23,
el,1,DA0MS0,139088,el,0,23,[el el el el el el el la el el]
cristal,1,NCMS000,249,cristal,0,23,[cristal cristal vidrio vidrio vidrio vidrio vidrio fondo vidrio cristal vidrio cristal vidrio vidrio cristal vidrio vidrio vidrio]
mirando,1,VMG0000,375,mirar,0,23,[y como como pero mirando mirando desde quietos lo mirando donde tristes pero casi de mirándome observando pero pero algunos para yo]
con,1,SPS00,47141,con,0,23,[el hacia hacia como hacia a hacia hacia a fijo hacia lo hacia hacia hacia a al]
sus,1,DP3CP0,16974,su,0,23,[sus atención ansias ansias aburrimiento asombro sus sopor asombro un sus ojos sus ojos expresión hacia detenimiento]
ojos,1,NCMP000,2700,ojo,0,23,[ojos ojos ojos ojos ojos ojos ojos ojos ojos ojillos ojos ojos ojos ojos]
de,1,SPS00,262147,de,0,23,[ovalados vacíos oscuros grandes saltones profundos humanos vacíos profundos sin hacia tristes saltones redondos abiertos grandes]
oro,1,NCMS000,445,oro,0,23,[cristal pez aztecas color humano anfibio cristal bestia vidrio gelatina aztecas nada tristeza]
a,1,SPS00,91082,a,0,23,[hacia pálido los puro brillante brillante a pálido claro mi brillante y macizo verdoso alrededor brillante brillante a para brillantes hacia a por brillante]
los,1,DA0MP0,79125,el,0,23,
que,1,PR0CN000,95340,que,0,23,
se,1,P00CN000,68376,se,0,23,
acercaban,1,VMII3P0,38,acercar,0,23,
Turbado,1,VMP00SM,14,turbar,0,24,
casi,1,RG,3349,casi,0,24,
avergonzado,1,VMP00SM,36,avergonzar,0,24,
sentí,1,VMIS1S0,221,sentir,0,24,
como,1,CS,19643,como,0,24,
una,1,DI0FS0,43026,uno,0,24,
impudicia,1,NCFS000,4,impudicia,0,24,
asomarme,1,VMN0000,9,asomar,0,24,
a,1,SPS00,91082,a,0,24,
esas,1,DD0FP0,1280,ese,0,24,
figuras,1,NCFP000,206,figura,0,24,
silenciosas,1,AQ0FP0,18,silencioso,0,24,
e,1,CC,3253,y,0,24,[que  y que y sin que y las que y tristes que que me y]
inmóviles,1,AQ0CP0,1,inmovil,0,24,[increíbles inquietas inteligentes imitar inmóviles inertes inquietantes inexpresivas increíbles inmóviles infames inquietantes inmóviles importantes inmóviles impolutas]
aglomeradas,1,VMP00PF,1,aglomerar,0,24,[pero para que tanto que que que como que que que que que hoy que que y que que sin que que]
en,1,SPS00,116148,en,0,24,
el,1,DA0MS0,139088,el,0,24,[un la grupos el el las el el la un un grupo forma el torno el la un el el]
fondo,1,NCMS000,1010,fondo,0,24,[vidrio piso extremo acuario acuario cristal vidrio cristal agua vidrio cristal]
del,1,SPS00,49116,de,0,24,[de del del del del frío del del del del del del como del]
acuario,1,NCMS000,9,acuario,0,24,[acuario estanque acuario acuario estanque estanque acuario acuario estanque acuario agua estanque piso]
Aislé,1,VMIS1S0,1,aislar,0,25,
mentalmente,1,RG,62,mentalmente,0,25,
una,1,DI0FS0,1829,uno,0,25,
situada,1,VMP00SF,88,situar,0,25,
a,1,SPS00,91082,a,0,25,
la,1,DA0FS0,184190,el,0,25,
derecha,1,NCFS000,407,derecha,0,25,
y,1,CC,140290,y,0,25,
algo,1,PI0CS000,1670,algo,0,25,
separada,1,VMP00SF,31,separar,0,25,
de,1,SPS00,262147,de,0,25,
las,1,DA0FP0,51322,el,0,25,
otras,1,PI0FP000,638,otro,0,25,
para,1,SPS00,23510,para,0,25,
estudiarla,1,VMN0000,4,estudiar,0,25,
mejor,1,AQ0CS0,1,mejor,0,25,
Vi,1,VMIS1S0,439,ver,0,26,[después divise comencé estaba se observe observe me observe pero pude]
un,1,DI0MS0,60280,uno,0,26,
cuerpecito,1,NCMS00D,1,cuerpo,0,26,
rosado,1,AQ0MS0,11,rosado,0,26,
y,1,CC,140290,y,0,26,
como,1,CS,2405,como,0,26,
translúcido,1,AQ0MS0,5,translucido,0,26,
pensé,1,VMIS1S0,277,pensar,0,26,
en,1,SPS00,116148,en,0,26,
las,1,DA0FP0,51322,el,0,26,
estatuillas,1,NCFP000,4,estatuilla,0,26,
chinas,1,AQ0FP0,10,chino,0,26,
de,1,SPS00,262147,de,0,26,[de que de de de que me de a de de]
cristal,1,NCMS000,249,cristal,0,26,[jade cerámica cerámica buda jade porcelana porcelana porcelana antaño la barro las jade porcelana mi las]
lechoso,1,AQ0MS0,7,lechoso,0,26,[de transparente de lila y pintado  que que que que transparente que que de de que]
semejante,1,AQ0CS0,352,semejante,0,26,
a,1,SPS00,91082,a,0,26,
un,1,DI0MS0,60280,uno,0,26,
pequeño,1,AQ0MS0,732,pequenio,0,26,
lagarto,1,NCMS000,11,lagarto,0,26,
de,1,SPS00,262147,de,0,26,
quince,1,NCMS000,267,quince,0,26,
centímetros,1,NCMP000,175,centimetro,0,26,
terminado,1,VMP00SM,216,terminar,0,26,
en,1,SPS00,116148,en,0,26,
una,1,DI0FS0,43026,uno,0,26,[un una una punta una punta un un una punta puntas oro casi punta la punta una el una punta el punta]
cola,1,NCFS000,206,cola,0,26,[cola ene cola col cola cola aleta cola cola cola cola cola cola larga larga cola cola]
de,1,SPS00,262147,de,0,26,[enrollada puntiaguda larga en larga angosta larga larga roma larga que larga puntiaguda]
pez,1,NCMS000,84,pez,0,26,
de,1,SPS00,262147,de,0,26,
una,1,DI0FS0,43026,uno,0,26,
delicadeza,1,NCFS000,53,delicadeza,0,26,
extraordinaria,1,AQ0FS0,107,extraordinario,0,26,
la,1,DA0FS0,184190,el,0,26,
parte,1,NCFS000,2890,parte,0,26,
más,1,RG,16563,mas,0,26,
sensible,1,AQ0CS0,118,sensible,0,26,
de,1,SPS00,262147,de,0,26,
nuestro,1,DP1MSP,1579,nuestro,0,26,
cuerpo,1,NCMS000,1892,cuerpo,0,26,[cuerpo encuentro cuerpo cuerpo cuerpo cuerpo axolotl cuerpo cuerpo cuerpo cuerpo cerebro cuerpo cuerpo cuerpo cuerpo sistema lugar]
Por,1,SPS00,39975,por,0,27,
el,1,DA0MS0,139088,el,0,27,
lomo,1,NCMS000,45,lomo,0,27,
le,1,PP3CSD00,18073,le,0,27,
corría,1,VMII3S0,133,correr,0,27,
una,1,DI0FS0,43026,uno,0,27,
aleta,1,NCFS000,14,aleta,0,27,[huella cresta linea gota linea veta nervadura especie aleta aleta aleta linea pequeña]
transparente,1,AQ0CS0,63,transparente,0,27,[delicada fina roja dorsal de dorsal transparente alargada pequeña majestuosa rosada pequeña de afilada azul dorsal única pequeña larga fina dorsal que fina dorsal]
que,1,PR0CN000,95340,que,0,27,[y y que que y que y y y que que casi semejante que que dorsal que]
se,1,P00CN000,68376,se,0,27,
fusionaba,1,VMII3S0,1,fusionar,0,27,
con,1,SPS00,47141,con,0,27,
la,1,DA0FS0,184190,el,0,27,[la la la el su la su colores la otra la el la la el]
cola,1,NCFS000,206,cola,0,27,[cola cabeza cabeza cola cola cola branquia cola piel cola cola cola cola piel cola de cola del cabeza cola cabeza campana]
pero,1,CC,18593,pero,0,27,[alargada su que y esta blanca tenía rosada con parecía y la y y era y era pero como]
lo,1,DA0NS0,11311,el,0,27,
que,1,PR0CN000,95340,que,0,27,
me,1,PP1CS000,18401,me,0,27,
obsesionó,1,VMIS3S0,1,obsesionar,0,27,
fueron,1,VSIS3P0,976,ser,0,27,
las,1,DA0FP0,51322,el,0,27,
patas,1,NCFP000,105,pata,0,27,[branquias branquias formas branquias branquias branquias vertebras bocas partes branquias patas]
de,1,SPS00,262147,de,0,27,
una,1,DI0FS0,43026,uno,0,27,
finura,1,NCFS000,19,finura,0,27,
sutilísima,1,AQSFS0,1,sutil,0,27,
acabadas,1,VMP00PF,2,acabar,0,27,
en,1,SPS00,116148,en,0,27,
menudos,1,AQ0MP0,32,menudo,0,27,
dedos,1,NCMP000,436,dedo,0,27,[dedos dedos dedos pies músculos dedos dedos pies dedos dedos dedos dedos puntos dedos]
en,1,SPS00,116148,en,0,27,
uñas,1,NCFP000,123,unia,0,27,
minuciosamente,1,RG,26,minuciosamente,0,27,
humanas,1,AQ0FP0,178,humano,0,27,
Y,1,CC,140290,y,0,28,
entonces,1,RG,1191,entonces,0,28,
descubrí,1,VMIS1S0,55,descubrir,0,28,
sus,1,DP3CP0,16974,su,0,28,[que que el con asombrado que que que asombrado que asombrado a sus]
ojos,1,NCMP000,2700,ojo,0,28,[ojos rasgos orejas dedos ojos branquias ojos particularidades ojos finas grandes ojos]
su,1,DP3CS0,39487,su,0,28,[enormes ojos su su observe pequeños sus un brillantes los ojos]
cara,1,NCFS000,1120,cara,0,28,[rostro mirada color mirada color boca color boca mirada boca boca color boca mirada mirada boca mirada]
dos,1,NCMP000,5961,do,0,28,[su su su su su su su sus su su su su su su su su]
orificios,1,NCMP000,21,orificio,0,28,
como,1,CS,19643,como,0,28,
cabezas,1,NCFP000,188,cabeza,0,28,
de,1,SPS00,262147,de,0,28,
alfiler,1,NCMS000,23,alfiler,0,28,
enteramente,1,RG,90,enteramente,0,28,
de,1,SPS00,262147,de,0,28,
un,1,DI0MS0,60280,uno,0,28,[una un ser forma metal color cristal escamas dragón cristal escamas jade rubís carne los]
oro,1,NCMS000,445,oro,0,28,[cuerpo color color reptil color color color ser humano pez atractivo dorso color axolotl]
transparente,1,AQ0CS0,63,transparente,0,28,[brillante macizo tan puro brillante brillante macizo dorado refulgente brillante reluciente]
carentes,1,AQ0CP0,19,carente,0,28,[claro y carentes y que y sin como y y y de que y que casi y]
de,1,SPS00,262147,de,0,28,
toda,1,DI0FS0,2574,todo,0,28,[color color impurezas pelo escamas vida brillo color vida pupilas toda]
vida,1,NCFS000,4752,vida,0,28,[maldad vida alma maldad vida expresividad humanidad malicia imperfección expresión cordura suciedad luz vida belleza expresión belleza emoción profundidad vida intensidad pompa]
pero,1,CC,18593,pero,0,28,[pero  y y humana y de que normal lo que y exterior y y interior y]
mirando,1,VMG0000,375,mirar,0,28,[no con esta constantemente con con a brillantes llenos aun con muy a con de con]
dejándose,1,VMG0000,19,dejar,0,28,[y atenta los sus fijamente fijamente como fijo mirando fijamente que siempre hurgando mirándome pude fijamente sin fijamente fijo se]
penetrar,1,VMN0000,70,penetrar,0,28,[mirar ver ver mirar mirar ver observar llevar mirar penetrar ver ver acariciar ver mirar miar mirar mirar]
por,1,SPS00,39975,por,0,28,[y en profundamente fácilmente por el por sin en]
mi,1,DP1CSS,9295,mi,0,28,
mirada,1,NCFS000,911,mirada,0,28,[mirada mirada mirada mirada mirada mirada mirada mirada curiosidad mirada mirada mirada mirada]
que,1,PR0CN000,95340,que,0,28,[también eran aguda de atónita curiosa su profunda inquisitiva y asombrada que penetrante]
parecía,1,VMII3S0,1398,parecer,0,28,[les parecía seguía observaba los yacía observaba buscaba era se era los]
pasar,1,VMN0000,1041,pasar,0,28,[estar que pasar atravesar rodearlos entrar decir asombrada traspasarla querer un]
a,1,SPS00,91082,a,0,28,
través,1,NCMS000,11,traves,0,28,
del,1,SPS00,49116,de,0,28,
punto,1,NCMS000,1288,punto,0,28,
áureo,1,AQ0MS0,6,aureo,0,28,
y,1,CC,140290,y,0,28,
perderse,1,VMN0000,64,perder,0,28,
en,1,SPS00,116148,en,0,28,
un,1,DI0MS0,60280,uno,0,28,
diáfano,1,AQ0MS0,10,diafano,0,28,[vació mar oscuro interior mundo océano punto mundo sinfín atisbo instante pequeño lugar punto lugar punto pozo]
misterio,1,NCMS000,202,misterio,0,28,[y cuerpo negro silencio sinfín cristal dorado punto cielo vacío rayo crepúsculo admirar acontecer horizonte misterio cielo océano segundo cristal que es cielo]
interior,1,AQ0CS0,289,interior,0,28,[absoluto de que insondable de impenetrable dorado que absoluto que de de ocular de de]
Un,1,DI0MS0,60280,uno,0,29,
delgadísimo,1,AQSMS0,1,delgado,0,29,
halo,1,NCMS000,28,halo,0,29,
negro,1,AQ0MS0,539,negro,0,29,
rodeaba,1,VMII3S0,64,rodear,0,29,
el,1,DA0MS0,139088,el,0,29,
ojo,1,NCMS000,393,ojo,0,29,
y,1,CC,140290,y,0,29,
los,1,PP3MPA00,79125,lo,0,29,
inscribía,1,VMII3S0,6,inscribir,0,29,
en,1,SPS00,116148,en,0,29,
la,1,DA0FS0,184190,el,0,29,
carne,1,NCFS000,482,carne,0,29,[cabeza naturaleza mirada cara cara superficie oscuridad órbita mirada pupila cara frente cavidad sombra mas]
rosa,1,AQ0CS0,76,rosa,0,29,[del de de rosada de pálida rosada como de rosada translucida]
en,1,SPS00,116148,en,0,29,[pero su mientras era transmitiendo su como en los también y podía en dejando además como]
la,1,DA0FS0,184190,el,0,29,[parte centro la la su la los su su la la]
piedra,1,NCFS000,359,piedra,0,29,[pálida carne lapida retina piel misma aleta expresión cabeza transparencia cavidad pupila mirada carne boca parte cara aleta pupila cara piel retina]
rosa,1,AQ0CS0,76,rosa,0,29,[oscura blanca sucia central y gris del había vecina que de de negra de que de de]
de,1,SPS00,262147,de,0,29,[de de había que aquella y de rugosa de que de que de de y del]
la,1,DA0FS0,184190,el,0,29,
cabeza,1,NCFS000,1969,cabeza,0,29,[pecera espalda cabeza cara cara pecera pupila frente cara cara cabeza criatura laguna pileta pecera cara pecera cara que pecera]
vagamente,1,RG,57,vagamente,0,29,[achatada que había que erguida que y mientras erguida yacía lisa de tenía pequeña redonda y]
triangular,1,AQ0CS0,14,triangular,0,29,[marcada levantada torcida ladeada traslucida en fija delineada mojada]
pero,1,CC,18593,pero,0,29,[y que del y resaltaban había que de pero del y tenía que pero]
con,1,SPS00,47141,con,0,29,[a fuerte redonda sentí redonda no su armoniosa con los pequeña mas sutil]
lados,1,NCMP000,150,lado,0,29,[forma curvas forma mas una bordes forma pequeñas forma un un]
curvos,1,AQ0MP0,5,curvo,0,29,[redondeados chatos curvos curvos aplanados desiguales redondeados puntudos redondeados desiguales redondeados]
e,1,CC,3253,y,0,29,
irregulares,1,AQ0CP0,22,irregular,0,29,
que,1,PR0CN000,95340,que,0,29,
le,1,PP3CSD00,18073,le,0,29,
daban,1,VMII3P0,227,dar,0,29,
una,1,DI0FS0,43026,uno,0,29,
total,1,AQ0CS0,532,total,0,29,[forma forma belleza proporción apariencia figura forma interesante apariencia pequeña imagen apariencia apariencia forma apariencia apariencia apariencia]
semejanza,1,NCFS000,60,semejanza,0,29,[aspecto aire vida apariencia simetría paz extravagancia forma armonía liviandad y irregularidad imagen visión apariencia belleza apariencia rareza forma irregularidad forma de uniformidad]
con,1,SPS00,47141,con,0,29,[a a a con con con una a de a con humana a a a]
una,1,DI0FS0,43026,uno,0,29,
estatuilla,1,NCFS000,5,estatuilla,0,29,
corroída,1,VMP00SF,3,corroer,0,29,
por,1,SPS00,39975,por,0,29,
el,1,DA0MS0,139088,el,0,29,
tiempo,1,NCMS000,4148,tiempo,0,29,[viento tiempo tiempo agua tiempo tiempo tiempo océano agua agua agua sarro correr aire oxido]
La,1,DA0FS0,184190,el,0,30,[a la allí los a los seguí parecía me los intente]
boca,1,NCFS000,862,boca,0,30,[aleta boca boca boca nariz cabeza cola boca cara cabeza imagen piedra piel boca axolotl imagen mas]
estaba,1,VAII1S0,4479,estar,0,30,[era cerrada tenía se tenía se era era era pequeña era]
disimulada,1,VMP00SF,9,disimular,0,30,
por,1,SPS00,39975,por,0,30,
el,1,DA0MS0,139088,el,0,30,
plano,1,NCMS000,250,plano,0,30,[oscuro color tramado gran bigote pliegue color halo orificio color bigote borde dibujo pliegue agua color color agua imponente cuello burbujeo labio]
triangular,1,AQ0CS0,14,triangular,0,30,[del primero que de acuático superior de vertical de de horizontal recto angular de de facial general]
de,1,SPS00,262147,de,0,30,[de de de formado que de de anterior de de que de de de que del]
la,1,DA0FS0,184190,el,0,30,[la la un la la la la su su la los su los su un su la la una]
cara,1,NCFS000,1120,cara,0,30,[cara nariz nariz cabeza cabeza cabeza cabeza cabeza cabeza cabeza cabeza cabeza mandíbula nariz papada cara cara mandíbula]
sólo,1,RG,7159,solo,0,30,[los y casi oculta y el que la de]
de,1,SPS00,262147,de,0,30,
perfil,1,NCMS000,143,perfil,0,30,
se,1,P00CN000,68376,se,0,30,
adivinaba,1,VMII3S0,32,adivinar,0,30,
su,1,DP3CS0,39487,su,0,30,
tamaño,1,NCMS000,300,tamanio,0,30,
considerable,1,AQ0CS0,112,considerable,0,30,
de,1,SPS00,262147,de,0,30,
frente,1,RG,772,frente,0,30,
una,1,DI0FS0,43026,uno,0,30,
fina,1,AQ0FS0,101,fino,0,30,
hendedura,1,NCFS000,2,hendedura,0,30,
rasgaba,1,VMII3S0,4,rasgar,0,30,
apenas,1,RG,992,apenas,0,30,
la,1,DA0FS0,184190,el,0,30,
piedra,1,NCFS000,359,piedra,0,30,[boca boca dibujaba cabeza piel boca nariz surcaba comisura frente cara boca cabeza piedra]
sin,1,SPS00,8905,sin,0,30,
vida,1,NCFS000,4752,vida,0,30,[poder modificar filo embargo pulir tocar que que conseguir pensar que siquiera mostrar]
A,1,SPS00,91082,a,0,31,
ambos,1,DI0MP0,409,ambos,0,31,[pesar pesar su veces su la continuación pesar continuación simple veces veces]
lados,1,NCMP000,150,lado,0,31,[lados lados lados lados lados lados lados nos lados lados lados]
de,1,SPS00,262147,de,0,31,[de se de se de de de se del de de de de del del de]
la,1,DA0FS0,184190,el,0,31,[su la su su los la la su ella la la la ella la la los su su la]
cabeza,1,NCFS000,1969,cabeza,0,31,[cara cabeza cara cabeza boca cabeza cabeza frente cabeza cabeza boca boca cabeza cara cabeza]
donde,1,PR000000,2818,donde,0,31,[su sus tenía una donde escamas tenía sus con casi nacían una se]
hubieran,1,VASI3P0,313,haber,0,31,
debido,1,VMP00SM,168,deber,0,31,
estar,1,VAN0000,1646,estar,0,31,
las,1,DA0FP0,51322,el,0,31,
orejas,1,NCFP000,134,oreja,0,31,
le,1,PP3CSD00,18073,le,0,31,
crecían,1,VMII3P0,21,crecer,0,31,
tres,1,AQ0CP0,2573,tres,0,31,
ramitas,1,NCFP00D,5,rama,0,31,[antenas cuernos branquias branquias tipos branquias puntas diminutas prominencias aletas protuberancias]
rojas,1,AQ0FP0,102,rojo,0,31,
como,1,CS,19643,como,0,31,
de,1,SPS00,262147,de,0,31,
coral,1,NCFS000,9,coral,0,31,
una,1,DI0FS0,43026,uno,0,31,
excrescencia,1,NCFS000,2,excrescencia,0,31,
vegetal,1,AQ0CS0,47,vegetal,0,31,
las,1,DA0FP0,51322,el,0,31,
branquias,1,NCFP000,4,branquia,0,31,[patas patas tres cuales branquias branquias agallas cuales que orejas piedras]
supongo,1,VMIP1S0,221,suponer,0,31,
